step	time	T	T-cg	T-at	Ekin	res	angle_252_cross	angle_254_cross	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_125_cross	bond_126_cross	bond_127_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	tab-cg
6000	6	2.52619	2.47525	2.53211	25464	0.005999	1343.55	64.5376	187.994	198.913	199.336	219.605	176.944	176.868	186.883	179.77	175.469	148.485	170.95	172.628	187.999	201.453	172.312	192.686	166.191	167.637	172.673	216.76	161.06	163.187	172.521	147.388	208.616	192.039	196.903	262.28	230.314	218.059	216.865	91.5787	78.6167	16.8306	28.9137	20.8193	16.7901	31.3287	214.828	11.568	72.6531	99.3947	114.085	122.212	116.783	121.276	95.5692	99.1622	128.574	136.562	121.115	91.0163	109.158	87.6946	102.522	119.519	155.95	113.566	94.1471	108.362	89.6771	1.77871	0.696017	0.48806	0.451921	1.79908	0.747792	7.99812	0.0625398	0.107785	0.0529388	0.0784933	650.909	390.799	63.2221	207.537	528.961	941.223	433.847	487.344	806.246	935.114	425.817	294.372	41.2296	50.0843	15.2883	84.2847	17.3404	273.262	116.425	403.746	274.932	108.514	254.467	133.394	608.238	11.5794	439.231	0	0	-660.997	114.795	681.512	0.162544	4364.8	1297.05	711.124	0.00654711	0.037165	-3913.35
6250	6.25	2.48104	2.47525	2.48172	25008.9	0.006249	1340.16	65.5989	196.759	227.868	270.546	192.754	166.154	231.315	160.684	149.051	172.064	179.91	174.272	173.073	176.679	171.248	190.274	165.145	174.391	214.704	190.757	161.72	155.051	202.943	176.319	179.536	210.774	210.996	240.67	217.141	209.223	290.691	221.253	94.3025	95.8849	26.7445	35.4229	30.3895	38.4995	30.6185	229.137	36.5918	63.2232	104.665	128.94	121.8	118.39	127.122	113.14	80.6325	70.6668	113.006	68.5175	82.1292	95.7479	97.7303	112.689	121.038	122.362	102.602	99.8403	106.751	110.243	1.938	0.767166	0.540092	0.497632	1.97949	0.80076	8.65318	0.0785558	0.118299	0.0640926	0.11851	693.258	400.719	70.9732	218.656	559.633	1019.18	389.284	420.616	883.381	972.348	437.868	278.86	50.4286	53.8228	23.9609	77.6305	14.1291	252.516	122.865	335.971	257.335	125.594	231.101	115.674	649.639	12.4941	431.919	0	0	-645.951	64.1074	682.656	0.17246	4330.64	1278.1	727.571	0.00669946	0.0408372	-3909.98
6500	6.5	2.48663	2.47525	2.48795	25065.2	0.006499	1344.07	70.6761	193.904	255.678	225.011	202.448	188.864	155.085	189.546	172.407	176.782	159.964	177.974	177.164	184.709	159.227	199.558	186.143	163.04	209.19	187.406	164.109	156.49	164.099	163.934	175.371	206.246	204.379	220.553	187.511	231.131	244.764	201.266	104.398	79.5516	14.5356	19.9869	26.1603	27.5449	18.6245	206.629	18.4652	86.9907	127.624	96.1464	132.047	127.853	143.402	105.037	112.993	114.148	128.358	114.936	113.097	83.107	87.8773	99.7307	133.665	116.509	109.158	94.4943	109.354	114.573	1.96624	0.796509	0.552711	0.536624	2.15886	0.910103	9.28965	0.0935289	0.0950598	0.0672085	0.112629	589.28	485.236	55.6135	241.046	485.89	904.425	425.871	477.836	835.026	908.519	425.53	238.448	29.686	54.9218	30.5244	74.9736	41.0443	258.376	140.532	345.815	275.697	128.317	247.371	113.378	698.547	13.3372	479.956	0	0	-649.553	73.0192	667.683	0.194398	4339.17	1262.1	749.805	0.00698596	0.0428035	-3905.95
6750	6.75	2.47911	2.47525	2.47956	24989.4	0.006749	1348.55	77.2744	199.462	228.981	206.104	197.523	172.015	154.552	180.26	164.156	161.09	173.594	224.956	171.442	166.451	157.401	177.449	146.584	188.028	161.401	208.256	192.979	132.769	190.911	146.517	151.697	195.931	200.296	248.349	241.735	211.605	232.716	197.877	84.0169	109.921	31.2889	26.1183	17.5759	19.4996	30.8231	191.001	28.4475	118.288	87.6976	116.6	122.311	135.112	135.312	84.6546	89.4992	113.291	121.21	98.9372	122.318	69.4993	109.944	107.294	117.289	113.075	83.6936	110.213	101.607	132.202	2.11902	0.87442	0.595654	0.579927	2.35321	0.953506	9.91898	0.0831944	0.113416	0.0809538	0.129109	637.227	445.279	67.0325	217.543	477.043	942.878	441.359	455.436	860.715	940.001	372.833	262.863	40.2574	55.23	17.0333	88.9198	36.4311	223.455	110.448	379.294	269.74	141.429	241.126	114.706	741.568	14.2898	452.961	0	0	-662.352	104.85	673.305	0.209669	4358.51	1277.41	737.139	0.00857273	0.044621	-3909.8
7000	7	2.50074	2.47525	2.5037	25207.4	0.006999	1342.82	72.5669	235.612	211.811	217.671	188.61	178.456	188.646	163.482	162.509	191.865	133.804	153.4	166.178	191.413	180.189	185.045	155.836	166.144	224.467	209.588	183.762	168.281	188.983	167.522	170.415	220.819	189.94	238.035	229.671	180.121	235.06	203.194	88.3136	117.626	24.4029	25.4693	22.3	15.5628	17.6484	230.427	17.1056	70.7785	102.481	115.381	130.516	121.811	148.021	92.1363	89.0235	97.9207	114.489	84.8214	125.231	97.8623	110.279	122.513	99.411	90.1225	88.1635	107.478	83.473	101.356	2.18529	0.917039	0.618832	0.58702	2.4004	1.0309	10.6211	0.0955743	0.120986	0.0927913	0.143033	686.553	424.471	54.1298	214.737	493.92	984.559	455.197	408.204	881.948	905.35	465.152	291.701	51.6489	61.2457	27.0281	93.1653	16.8204	255.236	121.218	368.78	251.515	127.749	259.738	145.288	794.548	15.1781	473.601	0	0	-652.782	56.4067	679.06	0.219363	4341	1312.58	717.896	0.00876433	0.0506293	-3946.41
7250	7.25	2.48679	2.47525	2.48813	25066.9	0.007249	1324.14	72.0957	263.119	189.064	192.97	202.305	139.707	190.89	170.71	176.651	157.123	158.214	162.964	172.01	171.884	162.373	175.582	186.721	196.307	189.682	165.375	189.072	146.779	158.725	164.18	185.511	177.397	155.241	233.115	239.465	228.996	266.387	244.381	90.5274	79.4299	24.8433	29.3946	17.5498	23.0644	16.7228	223.878	25.3888	84.6185	109.551	115.809	96.5895	120.612	135.316	103.944	96.5377	96.3289	139.162	116.534	90.7054	80.3981	118.033	104.404	113.658	135.32	93.8207	130.558	97.6609	127.458	2.365	0.964781	0.702059	0.622556	2.49337	1.11183	11.4045	0.0737067	0.0832698	0.0838321	0.141489	649.365	454.685	60.6829	260.558	490.476	929.406	397.752	427.266	916	856.615	475.593	293.483	51.6162	61.4087	26.2445	68.0971	24.5241	227.644	138.103	391.686	198.771	105.706	247.991	123.129	848.189	16.177	396.4	0	0	-638.472	101.565	685.013	0.237173	4348.85	1241.76	690.92	0.00900044	0.0548591	-3960.54
7500	7.5	2.47326	2.47525	2.47303	24930.5	0.007499	1315.85	80.0727	216.435	259.262	232.368	229.839	162.011	219.54	197.336	155.836	171.222	156.338	190.953	196.056	177.889	170.823	183.817	183.143	159.792	175.633	164.952	198.506	161.223	158.727	172.666	160.32	228.538	152.137	214.985	211.533	230.255	212.305	202.506	116.303	89.535	19.8223	22.0203	20.0474	37.5592	20.3168	215.232	16.6541	91.7266	89.1229	117.005	114.795	131.479	151.159	72.935	133.28	106.535	112.619	85.3118	94.3849	84.0912	105.614	106.9	149.398	94.1785	139.622	94.8105	113.726	118.863	2.45757	1.0678	0.757725	0.650344	2.52151	1.15985	12.1682	0.0775501	0.121725	0.0951042	0.178133	603.726	499.274	45.4078	233.499	487.572	947.814	485.033	393.181	900.429	903.192	364.2	265.539	28.279	69.4771	22.7168	54.1198	15.9868	256.698	163.228	358.014	202.977	124.625	270.757	117.251	909.165	17.2567	432.507	0	0	-646.858	87.2621	674.692	0.258077	4351.75	1257.37	713.688	0.00796394	0.0559194	-3910.16
7750	7.75	2.49307	2.47525	2.49514	25130.1	0.007749	1301.34	83.3154	215.821	245.613	223.572	247.07	140.02	180.33	152.797	149.231	199.383	163.182	179.403	172.071	179.909	169.665	168.376	182.987	145.461	157.313	152.577	169.807	176.235	151.223	172.87	188.05	220.692	206.885	226.9	220.953	267.97	226.836	243.118	83.5434	79.8472	19.5899	25.9963	24.5567	25.6712	17.6819	192.214	26.2159	94.9522	123.711	105.853	141.175	120.015	131.664	83.2401	114.428	114.486	103.204	101.329	119.225	102.141	101.091	105.427	142.871	101.229	109.717	89.7672	114.353	105.77	2.73236	1.13909	0.79935	0.702503	2.74706	1.14958	12.735	0.089869	0.117194	0.120144	0.247662	583.596	485.332	43.4515	221.751	463.275	968.563	474.128	408.122	777.984	839.387	429.586	278.596	40.8878	74.6063	23.1276	70.1544	36.504	263.392	115.26	421.718	212.027	155.603	252.709	116.603	957.641	18.415	475.236	0	0	-648.649	70.8698	684.667	0.259143	4359.92	1261.5	741.34	0.0100087	0.0612979	-3868.63
8000	8	2.51209	2.47525	2.51637	25321.8	0.007999	1302.43	85.0399	217.747	240.173	195.202	212.212	165.97	176.402	152.374	150.729	180.19	139.568	183.197	153.59	171.983	158.362	206.269	190.832	175.3	209.413	163.34	176.613	163.937	159.974	168.796	158.645	203.742	190.41	204.847	216.912	236.023	154.017	202.554	89.8325	104.207	17.6696	35.2352	32.7385	17.1498	20.2764	246.512	27.0344	83.5322	77.0896	121.911	90.9139	134.477	124.677	123.058	111.968	99.6003	102.973	97.4732	119.947	85.5801	105.69	104.861	142.876	137.991	96.1975	87.7141	124.324	112.136	2.72354	1.30144	0.836793	0.760389	3.00029	1.28777	13.4835	0.0820033	0.117845	0.0955027	0.226083	602.901	454.62	60.7324	195.839	441.583	877.775	470.795	396.243	894.692	903.869	476.66	271.359	61.3563	73.892	22.3597	69.2451	33.3006	246.032	115.064	350.318	208.348	168.167	230.485	119.318	1006.49	19.5647	454.458	0	0	-653.668	87.3772	674.949	0.290517	4345.23	1299.23	746.691	0.0103156	0.0635196	-3883.95
8250	8.25	2.46419	2.47525	2.4629	24839	0.008249	1315.11	88.3043	216.318	201.895	227.29	221.136	132.355	174.167	168.031	168.828	175.072	158.871	186.832	178.992	186.35	162.466	149.754	168.007	194.942	203.391	212.734	202.287	172.71	160.714	159.631	185.309	220.469	198.091	242.251	193.241	246.488	196.087	263.992	77.944	78.341	39.9279	40.4538	16.492	24.8761	30.9397	284.85	27.7835	45.3727	86.8629	113.391	144.124	108.475	111.857	107.515	93.7037	125.867	110.155	85.4785	103.951	81.2204	97.0188	112.482	117.402	106.368	69.212	104.703	84.335	110.27	3.02983	1.3978	0.865872	0.825523	3.0814	1.35474	14.4555	0.0940346	0.198902	0.0722832	0.249964	549.348	445.428	48.1777	202.651	419.095	930.522	469.855	420.227	827.201	931.172	493.075	269.881	60.6757	75.3079	34.6874	79.4676	28.4334	235.91	95.2802	416.547	256.676	153.941	274.37	107.611	1057.62	20.786	404.09	0	0	-669.307	61.7035	678.991	0.320671	4334	1280.27	725.098	0.0123345	0.0677507	-3842.9
8500	8.5	2.47829	2.47525	2.47865	24981.2	0.008499	1323.73	91.272	251.687	199.74	204.96	215.985	129.593	230.487	191.238	199.069	148.071	167.492	156.543	161.959	174.036	182.248	147.064	186.433	161.929	209.507	184.084	188.007	163.11	163.644	153.372	156.163	194.055	186.779	226.821	230.112	222.898	188.973	227.968	94.0895	86.8308	10.5536	28.3528	18.8822	21.4642	22.326	196.64	23.8324	78.5743	139.306	112.839	93.9726	92.8839	157.325	98.5219	103.297	105.892	123.626	106.4	107.553	96.1543	89.0105	99.1255	128.534	138.208	101.572	98.0191	104.349	100.52	2.75872	1.44783	0.908631	0.881857	3.39292	1.44612	15.179	0.104922	0.262809	0.0884854	0.21001	613.581	414.294	48.3809	216.27	496.89	961.148	428.793	431.12	848.114	886.586	425.827	256.519	45.3469	83.1813	34.9476	99.2955	35.8882	264.145	139.469	389.982	229.821	104.201	261.586	125.798	1090.01	21.9812	449.236	0	0	-665.912	55.5929	664.573	0.332866	4339.86	1319.29	742.548	0.0127305	0.0748837	-3852.48
8750	8.75	2.46282	2.47525	2.46138	24825.3	0.008749	1324.6	85.9168	238.682	213.835	229.737	205.141	160.562	218.437	164.625	170.595	185.57	186.638	154.436	176.135	176.765	171.789	186.597	198.315	172.504	181.953	179.481	214.221	169.246	180.037	133.863	159.445	180.972	163.614	220.381	236.764	229.647	232.504	244.152	105.286	41.8139	16.1317	25.4077	22.251	14.6906	17.1771	170.057	15.0945	95.1234	152.567	117.846	86.5755	116.54	145.981	94.8305	92.0171	92.5432	92.9222	108.449	86.9678	92.5917	105.794	91.795	159.232	137.039	96.7287	110.369	102.334	75.5977	3.14088	1.58805	0.857496	0.959861	3.62572	1.49354	15.7945	0.103421	0.20559	0.0844512	0.239252	564.629	449.959	36.1508	249.056	472.266	983.791	358.353	412.773	818.868	888.384	442.688	260.798	43.8583	83.8769	23.1287	69.3459	34.7376	262.936	135.483	368.949	245.816	118.636	276.989	149.354	1142	22.678	410.286	0	0	-650.253	73.3961	673.019	0.344433	4339.9	1295.37	825.463	0.0118792	0.0759693	-3855.35
9000	9	2.49337	2.47525	2.49548	25133.2	0.008999	1336.6	84.4089	251.026	252.391	289.317	198.738	162.078	221.927	184.221	148.988	156.502	145.086	211.323	190.65	164.984	191.479	164.414	176.588	177.902	171.2	167.376	213.42	184.333	135.277	168.945	214.533	232.014	212.198	198.172	244.587	233.301	220.967	221.21	121.016	66.9579	30.8492	17.0455	33.2609	23.5444	10.8628	204.642	22.6285	101.774	91.3848	130.041	123.791	156.136	137.931	100.939	95.552	116.098	139.537	140.357	106.817	90.1221	114.452	92.4842	129.952	108.654	108.852	91.2793	71.068	111.376	3.38581	1.63308	0.871076	0.960469	3.77423	1.6053	16.8744	0.0880773	0.178196	0.11563	0.275817	623.479	431.921	43.7599	213.704	409.576	913.069	400.007	423.494	871.151	863.712	433.851	273.722	33.1047	77.12	32.4447	78.038	25.3743	293.595	154.482	360.183	227.838	131.562	220.909	130.532	1182.8	24.0779	479.799	0	0	-664.946	80.8402	678.887	0.364269	4336.48	1294.46	740.368	0.0125659	0.0787262	-3880.3
9250	9.25	2.46784	2.47525	2.46697	24875.8	0.009249	1332.54	82.7971	285.985	238.245	237.455	193.781	143.627	242.089	171.626	152.021	202.858	172.265	230.955	195.673	157.458	206.319	165.037	160.232	169.902	168.234	199.025	158.546	144.694	175.241	171.288	179.367	193.324	171.842	230.375	244.499	185.568	230.524	229.844	69.373	89.9185	38.289	23.858	27.7973	26.5951	48.2111	227.934	46.1699	82.6556	76.8981	103.611	110.575	141.119	164.103	92.8761	100.914	103.818	130.281	101.497	76.5316	102.814	81.2921	114.242	121.462	114.203	105.483	77.6117	100.879	98.7464	3.45281	1.60743	0.989086	1.00928	3.4792	1.7358	17.7312	0.0878484	0.144059	0.109047	0.24511	630.04	450.866	48.2061	255.8	529.691	966.082	430.111	437.134	795.613	935.087	422.042	269.898	46.0897	79.6595	33.6836	76.2007	11.7715	227.507	124.637	336.15	265.213	108.858	233.003	100.733	1208.96	25.3681	458.327	0	0	-657.49	74.4791	672.486	0.386294	4331.07	1266.97	734.17	0.015013	0.0853457	-3911.88
9500	9.5	2.47798	2.47525	2.4783	24978	0.009499	1302.4	76.2385	253.541	227.355	200.213	199.298	153.795	214.191	174.516	167.969	153.5	165.889	182.987	225.087	151.259	169.359	180.214	151.245	198.173	198.34	198.444	200.363	136.643	143.472	146.825	186.85	194.589	171.157	207.146	219.719	196.488	217.7	235.254	87.4919	68.4403	30.1088	14.6737	27.1156	16.1891	32.6142	225.239	26.0228	111.347	55.2357	93.9603	103.869	118.771	118.136	100.734	123.888	114.376	93.0845	127.163	98.0827	97.6384	97.6511	116.359	126.403	136.681	97.4863	101.034	98.9078	99.5532	3.49064	1.65745	1.09193	1.09301	3.51286	1.81462	18.2766	0.126721	0.18308	0.106778	0.337304	651.932	474.187	48.7888	218.058	511.732	868.938	422.951	403.7	957.888	885.208	490.104	280.018	71.846	84.6285	17.319	54.5888	15.8249	225.666	148.301	386.14	279.726	130.255	285.763	111.698	1251.69	26.3437	503.968	0	0	-674.18	92.1483	658.598	0.391792	4323.15	1304.18	715.393	0.0142818	0.0914297	-3901.67
9750	9.75	2.46171	2.47525	2.46013	24814	0.009749	1320.14	73.419	224.126	211.486	224.678	229.362	161.46	191.891	179.229	144.02	208.999	190.983	219.043	182.572	185.758	182.86	167.439	153.256	171.761	199.082	191.432	172.415	151.807	155.4	143.735	181.855	224.336	199.773	206.684	278.289	217.377	219.042	205.083	88.6377	94.5719	38.8727	29.416	41.4587	21.1802	39.2632	195.205	46.207	101.451	112.121	114.305	106.144	135.435	140.228	108.435	111.872	102.884	124.228	102.199	98.5078	107.118	107.77	100.441	115.119	140.343	105.36	91.6962	115.058	156.231	3.72495	1.89693	1.07198	1.15554	3.73309	1.92192	19.0389	0.127041	0.183539	0.119912	0.384106	617.729	469.134	49.0395	196.986	458.453	958.909	437	503.44	800.963	898.428	487.881	294.95	38.3846	89.4103	18.3569	64.851	29.2303	240.847	117.031	411.568	244.753	107.715	252.925	125.735	1309.3	27.8621	451.615	0	0	-672.64	101.4	673.024	0.420139	4342.15	1327.44	718.884	0.0153992	0.0944125	-3882.92
10000	10	2.49772	2.47525	2.50034	25177.1	0.009999	1332.15	81.3927	270.767	176.573	189.872	232.078	172.051	163.894	139.549	149.435	181.67	164.408	172.226	178.607	193.456	185.598	173.299	173.102	174.507	202.356	208.761	187.942	170.09	167.148	191.227	143.601	235.114	182.089	198.201	198.337	221.092	196.572	209.872	90.153	97.6358	20.0706	29.4194	32.5908	18.4466	31.266	271.736	15.7686	74.5014	54.3121	101.457	123.786	118.437	163.164	85.5376	118.99	98.2965	115.514	136.064	102.636	86.3373	79.8943	67.1598	139.86	148.386	89.7086	74.6513	136.188	100.123	4.03086	1.94898	1.14255	1.24664	3.99806	1.96653	19.849	0.129572	0.23571	0.165803	0.362953	583.642	502.722	81.0603	202.662	490.214	954.154	478.504	426.425	905.954	945.368	492.904	308.702	57.5419	99.4321	14.1989	64.806	29.4172	224.112	118.162	372.829	239.479	157.968	259.847	107.881	1361.35	28.7806	494.716	0	0	-665.467	89.417	670.805	0.449507	4348.11	1275.32	752.582	0.01592	0.0984361	-3888.51
10250	10.25	2.4714	2.47525	2.47095	24911.7	0.010249	1324.44	77.1693	238.722	211.606	197.706	216.319	155.608	232.24	185.37	133.126	183.129	166.462	170.075	218.094	161.777	195.778	192.129	182.765	159.447	192.359	225.805	185.867	193.184	140.338	163.774	183.373	196.435	186.803	246.096	234.581	214.426	269.3	222.698	77.2295	95.1439	20.1538	36.8983	33.9999	41.3898	24.173	214.431	17.0923	75.5937	85.2862	87.2779	129.511	128.746	126.96	90.8995	79.2409	96.3037	122.466	89.1781	98.3014	102.951	107.266	125.897	118.473	108.004	101.587	108.12	116.793	120.676	4.13686	2.0072	1.19284	1.34886	3.94357	2.03118	20.9038	0.174645	0.27888	0.166456	0.341064	589.337	460.265	60.5704	208.59	552.897	1030.36	422.277	423.516	844.463	1031.97	477.394	270.036	51.1663	111.875	41.9677	63.9454	16.2895	276.97	119.26	398.939	255.074	138.498	223.264	122.845	1376.62	30.5983	459.282	0	0	-660.622	93.9316	670.294	0.467207	4296.14	1291.34	807.975	0.0180662	0.108181	-3932.07
10500	10.5	2.46843	2.47525	2.46763	24881.7	0.010499	1322.32	84.057	249.33	180.306	222.948	206.094	167.514	213.294	165.706	162.606	196.462	165.462	165.961	192.231	195.809	221.225	181.689	182.53	147.073	184.006	187.559	194.802	173.138	152.919	216.06	180.044	227.842	193.746	272.218	233.956	226.303	240.325	220.017	99.8083	75.2134	18.3422	17.7935	13.2785	10.234	23.1508	249.968	12.2127	61.5423	87.5723	90.32	89.3713	149.368	122.228	96.3183	93.9789	97.5763	108.362	89.5339	101.196	111.392	120.918	90.0726	122.079	130.33	100.425	85.7284	117.638	103.387	4.44612	2.09832	1.27153	1.47526	4.3752	2.10112	22.1738	0.192085	0.331008	0.160265	0.3665	598.972	454.964	52.5031	220.133	465.717	997.025	468.261	441.698	809.771	915.722	403.491	280.372	48.2613	111.541	34.1211	60.877	23.892	246.561	146.435	356.513	269.322	90.3744	255.326	120.127	1427.07	32.4157	410.686	0	0	-672.183	71.1944	687.373	0.496543	4295.37	1298.45	764.565	0.0192694	0.108279	-3936.01
10750	10.75	2.49737	2.47525	2.49995	25173.5	0.010749	1334.19	80.9222	223.52	221.324	229.839	204.48	158.974	200.049	182.495	170.802	196.406	173.759	164.171	178.98	171.135	164.224	180.718	164.745	219.22	177.685	182.983	169.492	158.859	160.826	180.128	164.455	212.827	171.754	217.11	258.305	214.782	216.454	239.345	83.4684	85.2978	29.7156	26.0719	30.9486	26.286	18.9627	208.002	29.0424	73.2005	98.4933	130.737	86.5177	99.9396	164.128	104.744	100.672	104.541	112.649	122.884	77.5051	106.639	83.1699	105.33	151.31	137.056	118.548	114.314	113.198	77.0031	4.00666	2.17038	1.21097	1.57601	4.33925	2.21368	23.1058	0.167772	0.2688	0.224398	0.383427	557.808	471.617	63.957	227.846	480.957	971.159	465.682	531.61	833.294	960.501	390.628	307.577	74.373	108.053	16.3617	80.4785	25.8652	252.042	144.517	407.153	228.566	184.575	261.952	136.655	1470.81	34.1076	446.336	0	0	-666.527	70.3375	669.701	0.522724	4310.82	1283.1	779.644	0.0177024	0.113889	-3942.13
11000	11	2.49927	2.47525	2.50207	25192.7	0.010999	1326.05	77.2608	189.376	218.784	192.865	234.369	183.318	207.67	179.912	183.496	183.202	189.733	209.131	218.017	177.832	211.892	183.175	176.346	190.317	188.456	228.048	199.611	190.648	162.485	118.886	200.855	181.652	181.449	196.683	241.654	216.761	228.181	218.922	86.0435	80.8015	22.4703	25.246	14.9359	42.2217	34.1749	196.102	21.9055	103.582	90.6347	123.304	133.412	152.614	117.311	116.38	141.597	114.071	121.856	107.606	117.395	102.892	80.2026	136.628	116.589	133.894	108.274	162.305	116.03	119.992	4.65712	2.1782	1.28096	1.5341	4.54311	2.29689	24.3867	0.208124	0.208261	0.249827	0.423732	630.358	460.889	55.8622	254.227	466.349	927.618	440.831	453.447	846.233	971.185	387.151	231.527	44.3166	106.018	22.6204	81.2728	23.8395	258.762	121.015	436.076	240.341	102.898	268.53	151.71	1508.5	34.8078	433.64	0	0	-655.97	88.3573	673.235	0.550251	4322.71	1283.96	758.591	0.0185145	0.117998	-3937.89
11250	11.25	2.50856	2.47525	2.51244	25286.3	0.011249	1300.84	80.4346	244.645	214.263	195.469	224.565	135.091	211.054	183.87	193.426	194.514	140.662	169.887	195.619	193.769	191.929	192.969	163.169	208.465	180.464	228.084	167.372	177.5	145.453	177.21	181.366	207.413	151.868	241.384	203.136	223.733	263.362	197.091	122.496	75.3949	28.874	23.4115	25.3275	19.3756	25.7128	249.476	30.076	86.5438	80.0508	87.2487	112.741	140.282	136.21	106.925	111.732	105.019	127.674	129.776	120.929	104.456	130.983	82.3181	115.847	123.638	97.3446	101.595	138.495	96.4283	4.73452	2.33744	1.37677	1.63701	4.13199	2.29904	25.4099	0.230904	0.296253	0.231909	0.316488	613.959	498.369	44.6512	284.828	489.357	908.78	394.909	443.789	910.75	879.682	459.312	259.485	55.9082	117.862	20.3172	86.219	40.0678	256.554	123.745	431.08	254.976	105.109	251.735	99.6255	1545.79	36.2287	473.917	0	0	-669.346	81.7738	671.221	0.57667	4324.43	1300.94	700.091	0.0195665	0.121502	-3934.79
11500	11.5	2.46895	2.47525	2.46822	24887	0.011499	1284.47	75.9016	221.738	253.91	210.173	220.809	153.316	193.689	178.835	177.654	176.595	171.154	188.058	204.241	183.403	168.803	185.696	176.291	193.86	191.419	210.065	190.994	163.302	147.805	186.724	163.274	215.589	193.718	216.877	225.836	269.744	235.279	232.36	96.9924	57.6774	18.3738	15.3148	29.5714	30.4365	34.3044	201.884	37.7105	123.854	78.7614	141.065	91.3728	115.036	124.592	108.075	106.806	107.239	108.618	98.9366	112.699	80.0079	94.1948	105.805	97.9314	106.3	120.54	95.5718	116.355	108.463	4.51251	2.53141	1.60267	1.74684	4.63207	2.39876	26.9337	0.188903	0.2362	0.20325	0.354896	566.718	500.079	62.642	197.489	450.049	951.609	443.29	458.547	825.352	972.908	444.867	258.52	50.5781	124.552	28.2196	103.387	26.9266	280.146	136.62	392.34	264.6	113.328	250.339	130.494	1603.95	37.7989	445.654	0	0	-670.976	86.5862	668.708	0.595345	4315.14	1293.72	741.229	0.021261	0.126927	-3909.75
11750	11.75	2.46816	2.47525	2.46734	24879.1	0.011749	1271.35	71.5677	243.596	193.77	203.802	212.817	133.916	197.582	174.825	158.575	182.638	174.894	206.221	184.546	217.917	167.96	152.967	188.758	167.415	137.354	210.548	191.968	157.687	153.861	169.17	146.644	194.869	162.646	236.585	234.333	204.276	269.841	223.115	66.9755	115.979	22.6522	35.8054	20.1219	38.0347	22.7408	245.822	16.2679	79.3475	75.8731	122.652	111.681	138.262	118.015	105.633	88.0636	128.799	80.7833	97.2854	102.738	107.369	87.6928	79.2399	122.147	114.898	138.069	81.603	110.014	110.764	4.43647	2.70187	1.6844	1.82393	4.87815	2.49023	28.0528	0.224212	0.312295	0.165246	0.30192	555.096	521.254	66.9011	180.207	412.532	980.973	446.174	441.093	884.397	838.517	414.882	260.413	51.2698	140.139	23.8714	62.9709	14.7259	236.432	123.318	304.821	249.312	121.056	212.788	134.404	1662.22	39.2789	461.582	0	0	-673.176	88.4052	672.004	0.618	4343.36	1294.16	721.435	0.0231339	0.136246	-3894.01
